limspedon_id,State,County_FIPS,County Name,latitude degrees,latitude minutes,latitude seconds,latitude direction,longitude degrees,longitude minutes,longitude seconds,longitude direction,latitude decimal_degrees,longitude decimal_degrees,horizontal datum,Classification Type: SSL,SSL_taxon_name,SSL_taxon_kind,SSL_taxonomic_classification_name,Classification Type: Field,field_taxon_name,field_taxon_kind,field_taxonomic_classification_name,Classification Type: Sampled As,sampledas_taxon_name,sampled_taxon_kind,sampledas_taxonomic_classification_name,Classification Type: Correlated As,correlatedas_taxon_name,correlatedas_taxon_kind,correlatedas_taxonomic_classification_name
33001,NE,NE155,Saunders,41,10,2.44,north,96,24,36.35,west,,,WGS84,,,,,,,,,,,,,,,,
12026,SD,SD019,Butte,44,46,46.9,north,103,39,24.5,west,,,WGS84,,,,,,,,,,,,,,,,
12027,SD,SD019,Butte,44,46,46.9,north,103,39,24.5,west,,,WGS84,,,,,,,,,,,,,,,,
33189,NE,NE161,Sheridan,42,13,2.99,north,102,20,27.61,west,,,WGS84,,,,,,,,,,,,,,,,
12024,SD,SD019,Butte,44,46,46.9,north,103,39,24.5,west,,,WGS84,,,,,,,,,,,,,,,,
12028,SD,SD019,Butte,44,46,46.9,north,103,39,24.5,west,,,WGS84,,,,,,,,,,,,,,,,
33945,NE,NE053,Dodge,41,39,5.66,north,96,28,6.61,west,,,WGS84,,,,,,,,,sampled as,Nora,series,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",,,,
33798,SD,SD129,Walworth,45,32,35.12,north,100,3,23.47,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
33823,KS,KS179,Sheridan,39,12,23.3,north,100,26,5.38,west,,,WGS84,,,,,,,,,sampled as,Keith,series,"Fine-silty, mixed, superactive, mesic Aridic Argiustoll",,,,
32866,SD,SD085,Lyman,43,56,53.43,north,99,35,37.87,west,,,WGS84,,,,,,,,,sampled as,Capa,taxadjunct,"Very-fine, smectitic, mesic Vertic Natrustoll",,,,
33138,NE,NE059,Fillmore,40,29,58.92,north,97,42,53.28,west,,,WGS84,,,,,,,,,,,,,,,,
12015,SD,SD019,Butte,44,46,42.2,north,103,39,31.2,west,,,WGS84,,,,,,,,,,,,,,,,
34504,KS,KS087,Jefferson,39,2,43.58,north,95,11,54.24,west,,,WGS84,,,,,,,,,sampled as,Rosendale,series,"Fine, mixed, superactive, mesic Typic Hapludoll",,,,
32741,SD,SD069,Hyde,44,41,8.8,north,99,23,33.1,west,,,WGS84,,,,,,,,,sampled as,Glenham,series,"Fine-loamy, mixed, superactive, mesic Typic Argiustoll",,,,
32869,SD,SD117,Stanley,44,15,15.97,north,100,36,20.77,west,,,WGS84,,,,,,,,,sampled as,Wendte,taxon above family,"Fine, smectitic, mesic Typic Haplustert",,,,
12025,SD,SD019,Butte,44,46,46.9,north,103,39,24.5,west,,,WGS84,,,,,,,,,,,,,,,,
33691,NE,NE053,Dodge,41,38,53.38,north,96,27,54,west,,,WGS84,,,,,,,,,sampled as,Nora,taxadjunct,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",,,,
33816,SD,SD129,Walworth,45,20,37.68,north,99,59,29.64,west,,,WGS84,,,,,,,,,sampled as,Mobridge,taxadjunct,"Fine, smectitic, superactive, frigid Pachic Argiustoll",,,,
33803,SD,SD129,Walworth,45,27,35.01,north,100,3,10.03,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
33807,SD,SD129,Walworth,45,23,32.06,north,100,1,12.92,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
34905,SD,SD099,Minnehaha,43,39,10.24,north,96,28,50.71,west,,,WGS84,,,,,,,,,sampled as,Nora,series,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",,,,
33162,NE,NE109,Lancaster,40,51,21.4,north,96,39,40.36,west,,,WGS84,,,,,,,,,,,,,,,,
34354,NE,NE169,Thayer,40,6,7.02,north,97,34,38,west,,,WGS84,,,,,,,,,sampled as,Geary,series,"Fine-silty, mixed, superactive, mesic Udic Argiustoll",,,,
33794,SD,SD129,Walworth,45,32,37.44,north,100,3,26.61,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
33169,NE,NE123,Morrill,41,44,26.52,north,103,18,10.8,west,,,WGS84,,,,,,,,,,,,,,,,
33791,SD,SD129,Walworth,45,32,38.86,north,100,3,24.58,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
34784,KS,KS161,Riley,39,6,2.45,north,96,35,8.09,west,,,WGS84,,,,,,,,,sampled as,Tully,series,"Fine, mixed, superactive, mesic Pachic Argiustoll",,,,
33184,NE,NE149,Rock,42,47,30.49,north,99,17,28.74,west,,,WGS84,,,,,,,,,,,,,,,,
33170,NE,NE123,Morrill,41,41,36.96,north,103,13,44.39,west,,,WGS84,,,,,,,,,,,,,,,,
34492,KS,KS045,Douglas,39,1,56.21,north,95,11,18.06,west,,,WGS84,,,,,,,,,sampled as,Wamego,series,"Fine, mixed, superactive, mesic Typic Argiudoll",,,,
33792,SD,SD129,Walworth,45,32,37.7,north,100,3,24.56,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
32976,NE,NE155,Saunders,41,10,5.29,north,96,24,41.07,west,,,WGS84,,,,,,,,,,,,,,,,
34902,SD,SD099,Minnehaha,43,39,10.94,north,96,28,53.05,west,,,WGS84,,,,,,,,,sampled as,Nora,series,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",,,,
13496,ND,ND007,Billings,46,52,25.72,north,103,14,5.68,west,,,WGS84,,,,,,,,,sampled as,Dogtooth,series,"Fine, smectitic, frigid Leptic Natrustoll",,,,
32375,SD,SD069,Hyde,44,41,10.8,north,99,23,39.8,west,,,WGS84,,,,,,,,,sampled as,Glenham,series,"Fine-loamy, mixed, superactive, mesic Typic Argiustoll",,,,
34360,NE,NE169,Thayer,40,6,5.59,north,97,34,49.56,west,,,WGS84,,,,,,,,,sampled as,Geary,series,"Fine-silty, mixed, superactive, mesic Udic Argiustoll",,,,
34779,KS,KS161,Riley,39,6,38.66,north,96,33,8.5,west,,,WGS84,,,,,,,,,sampled as,Tuttle,series,"Fine, mixed, mesic Pachic Haplustoll",,,,
32737,SD,SD039,Deuel,44,52,28.8,north,96,41,33.7,west,,,WGS84,,,,,,,,,sampled as,Barnes,series,"Fine-loamy, mixed, superactive, frigid Calcic Hapludoll",,,,
33830,KS,KS179,Sheridan,39,14,0.94,north,100,29,18.56,west,,,WGS84,,,,,,,,,sampled as,Ulysses,series,"Fine-silty, mixed, superactive, mesic Aridic Haplustoll",,,,
34496,KS,KS045,Douglas,39,2,1.43,north,95,11,55.86,west,,,WGS84,,,,,,,,,sampled as,Oska,series,"Fine, smectitic, mesic Vertic Argiudoll",,,,
32985,NE,NE155,Saunders,41,10,3.87,north,96,24,38.71,west,,,WGS84,,,,,,,,,,,,,,,,
33804,SD,SD129,Walworth,45,27,36.07,north,100,3,11.45,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
33824,KS,KS179,Sheridan,39,13,15.23,north,100,26,13.07,west,,,WGS84,,,,,,,,,sampled as,Keith,series,"Fine-silty, mixed, superactive, mesic Aridic Argiustoll",,,,
34909,SD,SD099,Minnehaha,43,39,9.25,north,96,28,49.41,west,,,WGS84,,,,,,,,,sampled as,Nora,series,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",,,,
34388,NE,NE013,Box Butte,42,6,34.22,north,102,51,41.6,west,,,WGS84,,,,,,,,,sampled as,Richfield,series,"Fine, smectitic, mesic Aridic Argiustoll",,,,
33177,NE,NE127,Nemaha,40,28,52.31,north,95,42,44.25,west,,,WGS84,,,,,,,,,,,,,,,,
13495,ND,ND007,Billings,46,52,22.3,north,103,14,5.03,west,,,WGS84,,,,,,,,,sampled as,Maschetah,series,"Fine-silty, mixed, superactive, frigid Typic Calciustoll",,,,
32739,SD,SD069,Hyde,44,41,10.8,north,99,23,33,west,,,WGS84,,,,,,,,,sampled as,Glenham,series,"Fine-loamy, mixed, superactive, mesic Typic Argiustoll",,,,
33002,NE,NE155,Saunders,41,10,2.46,north,96,24,36.74,west,,,WGS84,,,,,,,,,,,,,,,,
33832,KS,KS179,Sheridan,39,12,49.8,north,100,30,2.34,west,,,WGS84,,,,,,,,,sampled as,Keith,taxadjunct,"Fine-silty, mixed, superactive, mesic Pachic Argiustoll",,,,
33827,KS,KS179,Sheridan,39,13,13.54,north,100,26,8.24,west,,,WGS84,,,,,,,,,sampled as,Keith,series,"Fine-silty, mixed, superactive, mesic Aridic Argiustoll",,,,
33821,KS,KS179,Sheridan,39,12,28.56,north,100,26,53.68,west,,,WGS84,,,,,,,,,sampled as,Keith,series,"Fine-silty, mixed, superactive, mesic Aridic Argiustoll",,,,
32997,NE,NE155,Saunders,41,10,3.87,north,96,24,37.14,west,,,WGS84,,,,,,,,,,,,,,,,
33812,SD,SD129,Walworth,45,20,33.55,north,99,59,27.96,west,,,WGS84,,,,,,,,,sampled as,Mobridge,taxadjunct,"Fine-silty, mixed, superactive, frigid Pachic Argiustoll",,,,
12054,SD,SD081,Lawrence,44,23,13.4,north,103,45,38.8,west,,,WGS84,,,,,,,,,sampled as,Grizzly,series,"Loamy-skeletal, mixed, superactive, frigid Glossic Hapludalf",,,,
34780,KS,KS161,Riley,39,6,14.26,north,96,35,46.72,west,,,WGS84,,,,,,,,,sampled as,Tully,series,"Fine, mixed, superactive, mesic Pachic Argiustoll",,,,
32736,SD,SD039,Deuel,44,52,28,north,96,41,32.6,west,,,WGS84,,,,,,,,,sampled as,Barnes,series,"Fine-loamy, mixed, superactive, frigid Calcic Hapludoll",,,,
33822,KS,KS179,Sheridan,39,12,34.56,north,100,26,2.69,west,,,WGS84,,,,,,,,,sampled as,Richfield,series,"Fine, smectitic, mesic Aridic Argiustoll",,,,
33158,NE,NE109,Lancaster,40,57,1.94,north,96,42,35.16,west,,,WGS84,,,,,,,,,,,,,,,,
34775,KS,KS161,Riley,39,4,25,north,96,34,16.79,west,,,WGS84,,,,,,,,,sampled as,Benfield,series,"Fine, mixed, superactive, mesic Udertic Argiustoll",,,,
33939,NE,NE053,Dodge,41,39,5.54,north,96,27,54.49,west,,,WGS84,,,,,,,,,sampled as,Moody,series,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",,,,
33811,SD,SD129,Walworth,45,20,34.62,north,99,59,29.41,west,,,WGS84,,,,,,,,,sampled as,Mobridge,taxadjunct,"Fine-silty, mixed, superactive, frigid Pachic Argiustoll",,,,
13491,ND,ND089,Stark,46,52,21.54,north,103,13,40.44,west,,,WGS84,,,,,,,,,sampled as,Golva,series,"Fine-silty, mixed, superactive, frigid Typic Haplustoll",,,,
34387,NE,NE013,Box Butte,42,6,35.18,north,102,51,39.92,west,,,WGS84,,,,,,,,,sampled as,Richfield,series,"Fine, smectitic, mesic Aridic Argiustoll",,,,
33834,KS,KS179,Sheridan,39,12,22.25,north,100,29,57.63,west,,,WGS84,,,,,,,,,sampled as,Keith,taxadjunct,"Fine-silty, mixed, superactive, mesic Pachic Argiustoll",,,,
33825,KS,KS179,Sheridan,39,13,17.51,north,100,26,14.75,west,,,WGS84,,,,,,,,,sampled as,Richfield,series,"Fine, smectitic, mesic Aridic Argiustoll",,,,
33187,NE,NE159,Seward,40,54,57.24,north,97,20,41.28,west,,,WGS84,,,,,,,,,,,,,,,,
34392,NE,NE013,Box Butte,42,6,40.14,north,102,51,38.65,west,,,WGS84,,,,,,,,,sampled as,Richfield,series,"Fine, smectitic, mesic Aridic Argiustoll",,,,
33141,NE,NE079,Hall,40,47,17.62,north,98,30,26.35,west,,,WGS84,,,,,,,,,,,,,,,,
33826,KS,KS179,Sheridan,39,13,17.86,north,100,26,20.71,west,,,WGS84,,,,,,,,,sampled as,Keith,series,"Fine-silty, mixed, superactive, mesic Aridic Argiustoll",,,,
33833,KS,KS179,Sheridan,39,12,52.27,north,100,30,2.11,west,,,WGS84,,,,,,,,,sampled as,Keith,taxadjunct,"Fine-silty, mixed, superactive, mesic Pachic Argiustoll",,,,
32987,NE,NE155,Saunders,41,10,5.29,north,96,24,38.7,west,,,WGS84,,,,,,,,,,,,,,,,
33176,NE,NE127,Nemaha,40,28,31.26,north,95,42,18.5,west,,,WGS84,,,,,,,,,,,,,,,,
33683,NE,NE053,Dodge,41,38,55.25,north,96,27,56.16,west,,,WGS84,,,,,,,,,sampled as,Alcester,series,"Fine-silty, mixed, superactive, mesic Cumulic Haplustoll",,,,
33799,SD,SD129,Walworth,45,32,35.57,north,100,3,21.64,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
34910,SD,SD099,Minnehaha,43,39,9.04,north,96,28,48.85,west,,,WGS84,,,,,,,,,sampled as,Nora,series,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",,,,
33828,KS,KS179,Sheridan,39,13,40.85,north,100,26,59.25,west,,,WGS84,,,,,,,,,sampled as,Keith,series,"Fine-silty, mixed, superactive, mesic Aridic Argiustoll",,,,
34510,NE,NE095,Jefferson,40,6,9,north,97,3,36.29,west,,,WGS84,,,,,,,,,sampled as,Lancaster,taxadjunct,"Fine-loamy, mixed, active, mesic Udic Argiustoll",,,,
33808,SD,SD129,Walworth,45,23,30.65,north,100,1,14.4,west,,,WGS84,,,,,,,,,sampled as,Highmore,taxadjunct,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",,,,
32991,NE,NE155,Saunders,41,10,3.85,north,96,24,37.92,west,,,WGS84,,,,,,,,,,,,,,,,
34391,NE,NE013,Box Butte,42,6,40.64,north,102,51,37.39,west,,,WGS84,,,,,,,,,sampled as,Richfield,series,"Fine, smectitic, mesic Aridic Argiustoll",,,,
32740,SD,SD069,Hyde,44,41,9.8,north,99,23,31.8,west,,,WGS84,,,,,,,,,sampled as,Glenham,series,"Fine-loamy, mixed, superactive, mesic Typic Argiustoll",,,,
33813,SD,SD129,Walworth,45,20,32.86,north,99,59,29.37,west,,,WGS84,,,,,,,,,sampled as,Mobridge,taxadjunct,"Fine-silty, mixed, superactive, frigid Pachic Argiustoll",,,,
33831,KS,KS179,Sheridan,39,12,50.7,north,100,29,57.36,east,,,WGS84,,,,,,,,,sampled as,Keith,taxadjunct,"Fine-silty, mixed, superactive, mesic Pachic Argiustoll",,,,
33690,NE,NE053,Dodge,41,38,53.38,north,96,27,54,west,,,WGS84,,,,,,,,,sampled as,Nora,taxadjunct,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",,,,
33829,KS,KS179,Sheridan,39,13,43.3,north,100,26,57.71,west,,,WGS84,,,,,,,,,sampled as,Keith,series,"Fine-silty, mixed, superactive, mesic Aridic Argiustoll",,,,
